GEO.id,GEO.id2,GEO.display-label,RURAL_PER_3,,,,
0500000US19011,19011,"Benton County, Iowa",80.65654241,,,,
0500000US19013,19013,"Black Hawk County, Iowa",13.48081471,,,,
0500000US19015,19015,"Boone County, Iowa",50.63483616,,,,
0500000US19017,19017,"Bremer County, Iowa",64.48755973,,,,
0500000US19019,19019,"Buchanan County, Iowa",68.53707415,,,,
0500000US19021,19021,"Buena Vista County, Iowa",43.90918065,,,,
0500000US19023,19023,"Butler County, Iowa",100,,,,
0500000US19025,19025,"Calhoun County, Iowa",100,,,,
0500000US19027,19027,"Carroll County, Iowa",52.0368947,,,,
0500000US19029,19029,"Cass County, Iowa",53.63284609,,,,
0500000US19031,19031,"Cedar County, Iowa",83.42072544,,,,
0500000US19033,19033,"Cerro Gordo County, Iowa",20.59296505,,,,
0500000US19035,19035,"Cherokee County, Iowa",61.38170974,,,,
0500000US19037,19037,"Chickasaw County, Iowa",73.53485007,,,,
0500000US19039,19039,"Clarke County, Iowa",48.1046737,,,,
0500000US19041,19041,"Clay County, Iowa",34.28931421,,,,
0500000US19043,19043,"Clayton County, Iowa",96.59661316,,,,
0500000US19045,19045,"Clinton County, Iowa",32.23389527,,,,
0500000US19047,19047,"Crawford County, Iowa",51.80159102,,,,
0500000US19049,19049,"Dallas County, Iowa",30.58592273,,,,
0500000US19051,19051,"Davis County, Iowa",100,,,,
0500000US19053,19053,"Decatur County, Iowa",100,,,,
0500000US19055,19055,"Delaware County, Iowa",71.47038955,,,,
0500000US19057,19057,"Des Moines County, Iowa",26.73527588,,,,
0500000US19059,19059,"Dickinson County, Iowa",35.04529909,,,,
0500000US19061,19061,"Dubuque County, Iowa",27.01675333,,,,
0500000US19063,19063,"Emmet County, Iowa",39.89516599,,,,
0500000US19065,19065,"Fayette County, Iowa",70.57950192,,,,
0500000US19067,19067,"Floyd County, Iowa",52.7326259,,,,
0500000US19069,19069,"Franklin County, Iowa",60.24344569,,,,
0500000US19071,19071,"Fremont County, Iowa",100,,,,
0500000US19073,19073,"Greene County, Iowa",58.16195373,,,,
0500000US19075,19075,"Grundy County, Iowa",100,,,,
0500000US19077,19077,"Guthrie County, Iowa",100,,,,
0500000US19079,19079,"Hamilton County, Iowa",50.48172016,,,,
0500000US19081,19081,"Hancock County, Iowa",70.0202804,,,,
0500000US19083,19083,"Hardin County, Iowa",71.08474963,,,,
0500000US19085,19085,"Harrison County, Iowa",81.11602358,,,,
0500000US19087,19087,"Henry County, Iowa",57.13080169,,,,
0500000US19089,19089,"Howard County, Iowa",62.99393686,,,,
0500000US19091,19091,"Humboldt County, Iowa",46.58176261,,,,
0500000US19093,19093,"Ida County, Iowa",100,,,,
0500000US19095,19095,"Iowa County, Iowa",82.18281871,,,,
0500000US19097,19097,"Jackson County, Iowa",53.26985087,,,,
0500000US19099,19099,"Jasper County, Iowa",57.50773574,,,,
0500000US19101,19101,"Jefferson County, Iowa",38.72825506,,,,
0500000US19103,19103,"Johnson County, Iowa",18.53654437,,,,
0500000US19105,19105,"Jones County, Iowa",57.95619731,,,,
0500000US19107,19107,"Keokuk County, Iowa",100,,,,
0500000US19109,19109,"Kossuth County, Iowa",65.64369813,,,,
0500000US19111,19111,"Lee County, Iowa",40.61680888,,,,
0500000US19113,19113,"Linn County, Iowa",12.74795716,,,,
0500000US19115,19115,"Louisa County, Iowa",100,,,,
0500000US19117,19117,"Lucas County, Iowa",56.24859519,,,,
0500000US19119,19119,"Lyon County, Iowa",100,,,,
0500000US19121,19121,"Madison County, Iowa",67.83595893,,,,
0500000US19123,19123,"Mahaska County, Iowa",43.9479916,,,,
0500000US19125,19125,"Marion County, Iowa",48.68954337,,,,
0500000US19127,19127,"Marshall County, Iowa",33.92540838,,,,
0500000US19129,19129,"Mills County, Iowa",59.57234876,,,,
0500000US19131,19131,"Mitchell County, Iowa",67.1956199,,,,
0500000US19133,19133,"Monona County, Iowa",71.1998269,,,,
0500000US19135,19135,"Monroe County, Iowa",55.16938519,,,,
0500000US19137,19137,"Montgomery County, Iowa",47.88640596,,,,
0500000US19139,19139,"Muscatine County, Iowa",25.55152649,,,,
0500000US19141,19141,"O'Brien County, Iowa",66.27309349,,,,
0500000US19143,19143,"Osceola County, Iowa",58.37202105,,,,
0500000US19145,19145,"Page County, Iowa",33.35425559,,,,
0500000US19147,19147,"Palo Alto County, Iowa",61.49028766,,,,
0500000US19149,19149,"Plymouth County, Iowa",62.93924598,,,,
0500000US19151,19151,"Pocahontas County, Iowa",100,,,,
0500000US19153,19153,"Polk County, Iowa",4.908740479,,,,
0500000US19155,19155,"Pottawattamie County, Iowa",26.41963116,,,,
0500000US19157,19157,"Poweshiek County, Iowa",51.99323253,,,,
0500000US19159,19159,"Ringgold County, Iowa",100,,,,
0500000US19161,19161,"Sac County, Iowa",100,,,,
0500000US19163,19163,"Scott County, Iowa",13.51074904,,,,
0500000US19165,19165,"Shelby County, Iowa",59.44768636,,,,
0500000US19167,19167,"Sioux County, Iowa",50.82482791,,,,
0500000US19169,19169,"Story County, Iowa",16.93506958,,,,
0500000US19171,19171,"Tama County, Iowa",72.39826645,,,,
0500000US19173,19173,"Taylor County, Iowa",100,,,,
0500000US19175,19175,"Union County, Iowa",39.22929631,,,,
0500000US19177,19177,"Van Buren County, Iowa",100,,,,
0500000US19179,19179,"Wapello County, Iowa",30.46736842,,,,
0500000US19181,19181,"Warren County, Iowa",41.9556517,,,,
0500000US19183,19183,"Washington County, Iowa",69.46185035,,,,
0500000US19185,19185,"Wayne County, Iowa",100,,,,
0500000US19187,19187,"Webster County, Iowa",33.91208271,,,,
0500000US19189,19189,"Winnebago County, Iowa",66.12368857,,,,
0500000US19191,19191,"Winneshiek County, Iowa",58.98081307,,,,
0500000US19193,19193,"Woodbury County, Iowa",17.45683749,,,,
0500000US19195,19195,"Worth County, Iowa",100,,,,
0500000US19197,19197,"Wright County, Iowa",56.79945574,,,,
0500000US20001,20001,"Allen County, Kansas",57.15354125,,,,
0500000US20003,20003,"Anderson County, Kansas",58.82498149,,,,
0500000US20005,20005,"Atchison County, Kansas",34.15268258,,,,
0500000US20007,20007,"Barber County, Kansas",100,,,,
0500000US20009,20009,"Barton County, Kansas",31.75543832,,,,
0500000US20011,20011,"Bourbon County, Kansas",47.9667831,,,,
0500000US20013,20013,"Brown County, Kansas",68.43950321,,,,
0500000US20015,20015,"Butler County, Kansas",40.47358834,,,,
0500000US20017,20017,"Chase County, Kansas",100,,,,
0500000US20019,20019,"Chautauqua County, Kansas",100,,,,
0500000US20021,20021,"Cherokee County, Kansas",49.06263019,,,,
0500000US20023,20023,"Cheyenne County, Kansas",100,,,,
0500000US20025,20025,"Clark County, Kansas",100,,,,
0500000US20027,20027,"Clay County, Kansas",49.53719977,,,,
0500000US20029,20029,"Cloud County, Kansas",43.98405539,,,,
0500000US20031,20031,"Coffey County, Kansas",70.89873271,,,,
0500000US20033,20033,"Comanche County, Kansas",100,,,,
0500000US20035,20035,"Cowley County, Kansas",30.99887087,,,,
0500000US20037,20037,"Crawford County, Kansas",34.9287065,,,,
0500000US20039,20039,"Decatur County, Kansas",100,,,,
0500000US20041,20041,"Dickinson County, Kansas",64.29077655,,,,
0500000US20043,20043,"Doniphan County, Kansas",70.19509125,,,,
0500000US20045,20045,"Douglas County, Kansas",11.01275874,,,,
0500000US20047,20047,"Edwards County, Kansas",100,,,,
0500000US20049,20049,"Elk County, Kansas",100,,,,
0500000US20051,20051,"Ellis County, Kansas",25.55883593,,,,
0500000US20053,20053,"Ellsworth County, Kansas",54.10189318,,,,
0500000US20055,20055,"Finney County, Kansas",18.58277137,,,,
0500000US20057,20057,"Ford County, Kansas",19.29803829,,,,
0500000US20059,20059,"Franklin County, Kansas",52.10064635,,,,
0500000US20061,20061,"Geary County, Kansas",11.67277807,,,,
0500000US20063,20063,"Gove County, Kansas",100,,,,
0500000US20065,20065,"Graham County, Kansas",100,,,,
0500000US20067,20067,"Grant County, Kansas",19.79818623,,,,
0500000US20069,20069,"Gray County, Kansas",100,,,,
0500000US20071,20071,"Greeley County, Kansas",100,,,,
0500000US20073,20073,"Greenwood County, Kansas",61.26476304,,,,
0500000US20075,20075,"Hamilton County, Kansas",100,,,,
0500000US20077,20077,"Harper County, Kansas",100,,,,
0500000US20079,20079,"Harvey County, Kansas",30.91915581,,,,
0500000US20081,20081,"Haskell County, Kansas",100,,,,
0500000US20083,20083,"Hodgeman County, Kansas",100,,,,
0500000US20085,20085,"Jackson County, Kansas",75.89511217,,,,
0500000US20087,20087,"Jefferson County, Kansas",98.81836244,,,,
0500000US20089,20089,"Jewell County, Kansas",100,,,,
0500000US20091,20091,"Johnson County, Kansas",3.833665026,,,,
0500000US20093,20093,"Kearny County, Kansas",100,,,,
0500000US20095,20095,"Kingman County, Kansas",62.10231611,,,,
0500000US20097,20097,"Kiowa County, Kansas",100,,,,
0500000US20099,20099,"Labette County, Kansas",52.3395196,,,,
0500000US20101,20101,"Lane County, Kansas",100,,,,
0500000US20103,20103,"Leavenworth County, Kansas",29.06319283,,,,
0500000US20105,20105,"Lincoln County, Kansas",100,,,,
0500000US20107,20107,"Linn County, Kansas",100,,,,
0500000US20109,20109,"Logan County, Kansas",100,,,,
0500000US20111,20111,"Lyon County, Kansas",26.29860493,,,,
0500000US20113,20113,"McPherson County, Kansas",43.49554489,,,,
0500000US20115,20115,"Marion County, Kansas",77.76461295,,,,
0500000US20117,20117,"Marshall County, Kansas",70.96965504,,,,
0500000US20119,20119,"Meade County, Kansas",100,,,,
0500000US20121,20121,"Miami County, Kansas",50.95007167,,,,
0500000US20123,20123,"Mitchell County, Kansas",48.2975051,,,,
0500000US20125,20125,"Montgomery County, Kansas",43.42420569,,,,
0500000US20127,20127,"Morris County, Kansas",100,,,,
0500000US20129,20129,"Morton County, Kansas",100,,,,
0500000US20131,20131,"Nemaha County, Kansas",75.24071527,,,,
0500000US20133,20133,"Neosho County, Kansas",45.13687016,,,,
0500000US20135,20135,"Ness County, Kansas",100,,,,
0500000US20137,20137,"Norton County, Kansas",48.98606948,,,,
0500000US20139,20139,"Osage County, Kansas",83.53482663,,,,
0500000US20141,20141,"Osborne County, Kansas",100,,,,
0500000US20143,20143,"Ottawa County, Kansas",100,,,,
0500000US20145,20145,"Pawnee County, Kansas",31.67933458,,,,
0500000US20147,20147,"Phillips County, Kansas",53.75753279,,,,
0500000US20149,20149,"Pottawatomie County, Kansas",58.91501574,,,,
0500000US20151,20151,"Pratt County, Kansas",32.2079536,,,,
0500000US20153,20153,"Rawlins County, Kansas",100,,,,
0500000US20155,20155,"Reno County, Kansas",31.29853823,,,,
0500000US20157,20157,"Republic County, Kansas",100,,,,
0500000US20159,20159,"Rice County, Kansas",63.78062085,,,,
0500000US20161,20161,"Riley County, Kansas",13.84518034,,,,
0500000US20163,20163,"Rooks County, Kansas",100,,,,
0500000US20165,20165,"Rush County, Kansas",100,,,,
0500000US20167,20167,"Russell County, Kansas",41.06169297,,,,
0500000US20169,20169,"Saline County, Kansas",14.59015214,,,,
0500000US20171,20171,"Scott County, Kansas",26.11426256,,,,
0500000US20173,20173,"Sedgwick County, Kansas",7.658643765,,,,
0500000US20175,20175,"Seward County, Kansas",11.42819798,,,,
0500000US20177,20177,"Shawnee County, Kansas",15.8244068,,,,
0500000US20179,20179,"Sheridan County, Kansas",100,,,,
0500000US20181,20181,"Sherman County, Kansas",24.24292845,,,,
0500000US20183,20183,"Smith County, Kansas",100,,,,
0500000US20185,20185,"Stafford County, Kansas",100,,,,
0500000US20187,20187,"Stanton County, Kansas",100,,,,
0500000US20189,20189,"Stevens County, Kansas",31.23689727,,,,
0500000US20191,20191,"Sumner County, Kansas",62.85430134,,,,
0500000US20193,20193,"Thomas County, Kansas",30.84810127,,,,
0500000US20195,20195,"Trego County, Kansas",100,,,,
0500000US20197,20197,"Wabaunsee County, Kansas",100,,,,
0500000US20199,20199,"Wallace County, Kansas",100,,,,
0500000US20201,20201,"Washington County, Kansas",100,,,,
0500000US20203,20203,"Wichita County, Kansas",100,,,,
0500000US20205,20205,"Wilson County, Kansas",72.68572643,,,,
0500000US20207,20207,"Woodson County, Kansas",100,,,,
0500000US20209,20209,"Wyandotte County, Kansas",6.062664677,,,,
0500000US21001,21001,"Adair County, Kentucky",75.4556175,,,,
0500000US21003,21003,"Allen County, Kentucky",78.6981359,,,,
0500000US21005,21005,"Anderson County, Kentucky",41.69739975,,,,
0500000US21007,21007,"Ballard County, Kentucky",100,,,,
0500000US21009,21009,"Barren County, Kentucky",63.27508121,,,,
0500000US21011,21011,"Bath County, Kentucky",100,,,,
0500000US21013,21013,"Bell County, Kentucky",62.4795232,,,,
0500000US21015,21015,"Boone County, Kentucky",13.2723401,,,,
0500000US21017,21017,"Bourbon County, Kentucky",44.74856142,,,,
0500000US21019,21019,"Boyd County, Kentucky",25.31791207,,,,
0500000US21021,21021,"Boyle County, Kentucky",34.81992122,,,,
0500000US21023,21023,"Bracken County, Kentucky",100,,,,
0500000US21025,21025,"Breathitt County, Kentucky",81.50309843,,,,
0500000US21027,21027,"Breckinridge County, Kentucky",100,,,,
0500000US21029,21029,"Bullitt County, Kentucky",30.4134878,,,,
0500000US21031,21031,"Butler County, Kentucky",100,,,,
0500000US21033,21033,"Caldwell County, Kentucky",54.63647566,,,,
0500000US21035,21035,"Calloway County, Kentucky",48.71877605,,,,
0500000US21037,21037,"Campbell County, Kentucky",15.29622742,,,,
0500000US21039,21039,"Carlisle County, Kentucky",100,,,,
0500000US21041,21041,"Carroll County, Kentucky",52.22458607,,,,
0500000US21043,21043,"Carter County, Kentucky",79.37950938,,,,
0500000US21045,21045,"Casey County, Kentucky",100,,,,
0500000US21047,21047,"Christian County, Kentucky",28.55520249,,,,
0500000US21049,21049,"Clark County, Kentucky",27.46749782,,,,
0500000US21051,21051,"Clay County, Kentucky",78.5687989,,,,
0500000US21053,21053,"Clinton County, Kentucky",100,,,,
0500000US21055,21055,"Crittenden County, Kentucky",70.82125604,,,,
0500000US21057,21057,"Cumberland County, Kentucky",100,,,,
0500000US21059,21059,"Daviess County, Kentucky",27.0164294,,,,
0500000US21061,21061,"Edmonson County, Kentucky",100,,,,
0500000US21063,21063,"Elliott County, Kentucky",100,,,,
0500000US21065,21065,"Estill County, Kentucky",76.12459106,,,,
0500000US21067,21067,"Fayette County, Kentucky",3.066906015,,,,
0500000US21069,21069,"Fleming County, Kentucky",80.51993309,,,,
0500000US21071,21071,"Floyd County, Kentucky",83.87113128,,,,
0500000US21073,21073,"Franklin County, Kentucky",27.55402252,,,,
0500000US21075,21075,"Fulton County, Kentucky",64.43563775,,,,
0500000US21077,21077,"Gallatin County, Kentucky",100,,,,
0500000US21079,21079,"Garrard County, Kentucky",77.89143803,,,,
0500000US21081,21081,"Grant County, Kentucky",64.99067391,,,,
0500000US21083,21083,"Graves County, Kentucky",69.40815172,,,,
0500000US21085,21085,"Grayson County, Kentucky",73.580362,,,,
0500000US21087,21087,"Green County, Kentucky",100,,,,
0500000US21089,21089,"Greenup County, Kentucky",39.28745597,,,,
0500000US21091,21091,"Hancock County, Kentucky",89.30531232,,,,
0500000US21093,21093,"Hardin County, Kentucky",34.21259581,,,,
0500000US21095,21095,"Harlan County, Kentucky",54.15670469,,,,
0500000US21097,21097,"Harrison County, Kentucky",65.92910963,,,,
0500000US21099,21099,"Hart County, Kentucky",87.18610913,,,,
0500000US21101,21101,"Henderson County, Kentucky",38.19891892,,,,
0500000US21103,21103,"Henry County, Kentucky",100,,,,
0500000US21105,21105,"Hickman County, Kentucky",100,,,,
0500000US21107,21107,"Hopkins County, Kentucky",47.12489344,,,,
0500000US21109,21109,"Jackson County, Kentucky",100,,,,
0500000US21111,21111,"Jefferson County, Kentucky",1.373101461,,,,
0500000US21113,21113,"Jessamine County, Kentucky",25.89840695,,,,
0500000US21115,21115,"Johnson County, Kentucky",73.01764001,,,,
0500000US21117,21117,"Kenton County, Kentucky",6.975957926,,,,
0500000US21119,21119,"Knott County, Kentucky",100,,,,
0500000US21121,21121,"Knox County, Kentucky",62.9238152,,,,
0500000US21123,21123,"Larue County, Kentucky",75.95293455,,,,
0500000US21125,21125,"Laurel County, Kentucky",56.84208738,,,,
0500000US21127,21127,"Lawrence County, Kentucky",77.10592686,,,,
0500000US21129,21129,"Lee County, Kentucky",100,,,,
0500000US21131,21131,"Leslie County, Kentucky",100,,,,
0500000US21133,21133,"Letcher County, Kentucky",100,,,,
0500000US21135,21135,"Lewis County, Kentucky",100,,,,
0500000US21137,21137,"Lincoln County, Kentucky",81.65871797,,,,
0500000US21139,21139,"Livingston County, Kentucky",95.37766572,,,,
0500000US21141,21141,"Logan County, Kentucky",74.980436,,,,
0500000US21143,21143,"Lyon County, Kentucky",100,,,,
0500000US21145,21145,"McCracken County, Kentucky",27.8242965,,,,
0500000US21147,21147,"McCreary County, Kentucky",100,,,,
0500000US21149,21149,"McLean County, Kentucky",100,,,,
0500000US21151,21151,"Madison County, Kentucky",38.51729461,,,,
0500000US21153,21153,"Magoffin County, Kentucky",100,,,,
0500000US21155,21155,"Marion County, Kentucky",71.5136226,,,,
0500000US21157,21157,"Marshall County, Kentucky",85.85919613,,,,
0500000US21159,21159,"Martin County, Kentucky",100,,,,
0500000US21161,21161,"Mason County, Kentucky",55.39736993,,,,
0500000US21163,21163,"Meade County, Kentucky",85.89958744,,,,
0500000US21165,21165,"Menifee County, Kentucky",100,,,,
0500000US21167,21167,"Mercer County, Kentucky",59.14396887,,,,
0500000US21169,21169,"Metcalfe County, Kentucky",100,,,,
0500000US21171,21171,"Monroe County, Kentucky",100,,,,
0500000US21173,21173,"Montgomery County, Kentucky",59.11166459,,,,
0500000US21175,21175,"Morgan County, Kentucky",100,,,,
0500000US21177,21177,"Muhlenberg County, Kentucky",68.43391854,,,,
0500000US21179,21179,"Nelson County, Kentucky",56.94454037,,,,
0500000US21181,21181,"Nicholas County, Kentucky",100,,,,
0500000US21183,21183,"Ohio County, Kentucky",73.48796242,,,,
0500000US21185,21185,"Oldham County, Kentucky",20.32793952,,,,
0500000US21187,21187,"Owen County, Kentucky",100,,,,
0500000US21189,21189,"Owsley County, Kentucky",100,,,,
0500000US21191,21191,"Pendleton County, Kentucky",100,,,,
0500000US21193,21193,"Perry County, Kentucky",74.07355809,,,,
0500000US21195,21195,"Pike County, Kentucky",87.79835138,,,,
0500000US21197,21197,"Powell County, Kentucky",67.10536748,,,,
0500000US21199,21199,"Pulaski County, Kentucky",53.94763966,,,,
0500000US21201,21201,"Robertson County, Kentucky",100,,,,
0500000US21203,21203,"Rockcastle County, Kentucky",83.71833959,,,,
0500000US21205,21205,"Rowan County, Kentucky",68.79098273,,,,
0500000US21207,21207,"Russell County, Kentucky",100,,,,
0500000US21209,21209,"Scott County, Kentucky",32.46348547,,,,
0500000US21211,21211,"Shelby County, Kentucky",47.00765318,,,,
0500000US21213,21213,"Simpson County, Kentucky",45.2184452,,,,
0500000US21215,21215,"Spencer County, Kentucky",100,,,,
0500000US21217,21217,"Taylor County, Kentucky",52.19076371,,,,
0500000US21219,21219,"Todd County, Kentucky",100,,,,
0500000US21221,21221,"Trigg County, Kentucky",79.3569984,,,,
0500000US21223,21223,"Trimble County, Kentucky",94.6986037,,,,
0500000US21225,21225,"Union County, Kentucky",65.28286799,,,,
0500000US21227,21227,"Warren County, Kentucky",31.18496907,,,,
0500000US21229,21229,"Washington County, Kentucky",100,,,,
0500000US21231,21231,"Wayne County, Kentucky",67.73170615,,,,
0500000US21233,21233,"Webster County, Kentucky",100,,,,
0500000US21235,21235,"Whitley County, Kentucky",65.15699975,,,,
0500000US21237,21237,"Wolfe County, Kentucky",100,,,,
0500000US21239,21239,"Woodford County, Kentucky",36.15622118,,,,
0500000US22001,22001,"Acadia Parish, Louisiana",51.69896233,,,,
0500000US22003,22003,"Allen Parish, Louisiana",69.42244993,,,,
0500000US22005,22005,"Ascension Parish, Louisiana",13.21643427,,,,
0500000US22007,22007,"Assumption Parish, Louisiana",44.99380897,,,,
0500000US22009,22009,"Avoyelles Parish, Louisiana",63.78199796,,,,
0500000US22011,22011,"Beauregard Parish, Louisiana",66.49464296,,,,
0500000US22013,22013,"Bienville Parish, Louisiana",79.83696788,,,,
0500000US22015,22015,"Bossier Parish, Louisiana",24.34197591,,,,
0500000US22017,22017,"Caddo Parish, Louisiana",14.43508819,,,,
0500000US22019,22019,"Calcasieu Parish, Louisiana",20.5002905,,,,
0500000US22021,22021,"Caldwell Parish, Louisiana",100,,,,
0500000US22023,22023,"Cameron Parish, Louisiana",100,,,,
0500000US22025,22025,"Catahoula Parish, Louisiana",100,,,,
0500000US22027,22027,"Claiborne Parish, Louisiana",82.35533585,,,,
0500000US22029,22029,"Concordia Parish, Louisiana",33.45499952,,,,
0500000US22031,22031,"De Soto Parish, Louisiana",77.26215486,,,,
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",6.875964114,,,,
0500000US22035,22035,"East Carroll Parish, Louisiana",34.57919835,,,,
0500000US22037,22037,"East Feliciana Parish, Louisiana",100,,,,
0500000US22039,22039,"Evangeline Parish, Louisiana",61.09345574,,,,
0500000US22041,22041,"Franklin Parish, Louisiana",74.18500506,,,,
0500000US22043,22043,"Grant Parish, Louisiana",85.59325833,,,,
0500000US22045,22045,"Iberia Parish, Louisiana",28.13626434,,,,
0500000US22047,22047,"Iberville Parish, Louisiana",59.21466439,,,,
0500000US22049,22049,"Jackson Parish, Louisiana",65.53398058,,,,
0500000US22051,22051,"Jefferson Parish, Louisiana",1.142521593,,,,
0500000US22053,22053,"Jefferson Davis Parish, Louisiana",50.69949991,,,,
0500000US22055,22055,"Lafayette Parish, Louisiana",8.318515376,,,,
0500000US22057,22057,"Lafourche Parish, Louisiana",24.21665732,,,,
0500000US22059,22059,"La Salle Parish, Louisiana",73.19006044,,,,
0500000US22061,22061,"Lincoln Parish, Louisiana",40.6782925,,,,
0500000US22063,22063,"Livingston Parish, Louisiana",41.11664818,,,,
0500000US22065,22065,"Madison Parish, Louisiana",22.44273547,,,,
0500000US22067,22067,"Morehouse Parish, Louisiana",50.03752815,,,,
0500000US22069,22069,"Natchitoches Parish, Louisiana",50.05054845,,,,
0500000US22071,22071,"Orleans Parish, Louisiana",0.591863979,,,,
0500000US22073,22073,"Ouachita Parish, Louisiana",24.19138694,,,,
0500000US22075,22075,"Plaquemines Parish, Louisiana",19.53823453,,,,
0500000US22077,22077,"Pointe Coupee Parish, Louisiana",57.81071836,,,,
0500000US22079,22079,"Rapides Parish, Louisiana",39.52725035,,,,
0500000US22081,22081,"Red River Parish, Louisiana",100,,,,
0500000US22083,22083,"Richland Parish, Louisiana",66.04583836,,,,
0500000US22085,22085,"Sabine Parish, Louisiana",88.19791194,,,,
0500000US22087,22087,"St. Bernard Parish, Louisiana",4.253837368,,,,
0500000US22089,22089,"St. Charles Parish, Louisiana",11.48920045,,,,
0500000US22091,22091,"St. Helena Parish, Louisiana",100,,,,
0500000US22093,22093,"St. James Parish, Louisiana",27.70337526,,,,
0500000US22095,22095,"St. John the Baptist Parish, Louisiana",13.44612839,,,,
0500000US22097,22097,"St. Landry Parish, Louisiana",48.17231123,,,,
0500000US22099,22099,"St. Martin Parish, Louisiana",49.57055215,,,,
0500000US22101,22101,"St. Mary Parish, Louisiana",13.03934126,,,,
0500000US22103,22103,"St. Tammany Parish, Louisiana",23.21810559,,,,
0500000US22105,22105,"Tangipahoa Parish, Louisiana",40.92917248,,,,
0500000US22107,22107,"Tensas Parish, Louisiana",100,,,,
0500000US22109,22109,"Terrebonne Parish, Louisiana",20.62846415,,,,
0500000US22111,22111,"Union Parish, Louisiana",82.91008318,,,,
0500000US22113,22113,"Vermilion Parish, Louisiana",54.62163141,,,,
0500000US22115,22115,"Vernon Parish, Louisiana",49.8968166,,,,
0500000US22117,22117,"Washington Parish, Louisiana",66.6744403,,,,
0500000US22119,22119,"Webster Parish, Louisiana",53.04195889,,,,
0500000US22121,22121,"West Baton Rouge Parish, Louisiana",30.46073651,,,,
0500000US22123,22123,"West Carroll Parish, Louisiana",100,,,,
0500000US22125,22125,"West Feliciana Parish, Louisiana",100,,,,
0500000US22127,22127,"Winn Parish, Louisiana",64.89257494,,,,
0500000US23001,23001,"Androscoggin County, Maine",43.36688269,,,,
0500000US23003,23003,"Aroostook County, Maine",80.26575762,,,,
0500000US23005,23005,"Cumberland County, Maine",36.09846844,,,,
0500000US23007,23007,"Franklin County, Maine",82.99856994,,,,
0500000US23009,23009,"Hancock County, Maine",90.11356536,,,,
0500000US23011,23011,"Kennebec County, Maine",62.83043119,,,,
0500000US23013,23013,"Knox County, Maine",67.93084357,,,,
0500000US23015,23015,"Lincoln County, Maine",100,,,,
0500000US23017,23017,"Oxford County, Maine",83.11171822,,,,
0500000US23019,23019,"Penobscot County, Maine",57.6502537,,,,
0500000US23021,23021,"Piscataquis County, Maine",100,,,,
0500000US23023,23023,"Sagadahoc County, Maine",61.67511971,,,,
0500000US23025,23025,"Somerset County, Maine",80.47598989,,,,
0500000US23027,23027,"Waldo County, Maine",91.34223689,,,,
0500000US23029,23029,"Washington County, Maine",92.37886535,,,,
0500000US23031,23031,"York County, Maine",56.84341884,,,,
0500000US24001,24001,"Allegany County, Maryland",27.25238723,,,,
0500000US24003,24003,"Anne Arundel County, Maryland",5.304134986,,,,
0500000US24005,24005,"Baltimore County, Maryland",59.33120523,,,,
0500000US24009,24009,"Calvert County, Maryland",38.70989553,,,,
0500000US24011,24011,"Caroline County, Maryland",75.99951612,,,,
0500000US24013,24013,"Carroll County, Maryland",39.50602511,,,,
0500000US24015,24015,"Cecil County, Maryland",42.10250425,,,,
0500000US24017,24017,"Charles County, Maryland",29.50372225,,,,
0500000US24019,24019,"Dorchester County, Maryland",56.22049175,,,,
0500000US24021,24021,"Frederick County, Maryland",25.20770401,,,,
0500000US24023,24023,"Garrett County, Maryland",83.89872745,,,,
0500000US24025,24025,"Harford County, Maryland",17.75710096,,,,
0500000US24027,24027,"Howard County, Maryland",9.251615375,,,,
0500000US24029,24029,"Kent County, Maryland",72.58503738,,,,
0500000US24031,24031,"Montgomery County, Maryland",2.383777348,,,,
0500000US24033,24033,"Prince George's County, Maryland",1.966713766,,,,
0500000US24035,24035,"Queen Anne's County, Maryland",54.48763547,,,,
0500000US24037,24037,"St. Mary's County, Maryland",50.41797035,,,,
0500000US24039,24039,"Somerset County, Maryland",45.79146203,,,,
0500000US24041,24041,"Talbot County, Maryland",54.65565613,,,,
0500000US24043,24043,"Washington County, Maryland",29.48992742,,,,
0500000US24045,24045,"Wicomico County, Maryland",25.80596153,,,,
0500000US24047,24047,"Worcester County, Maryland",35.52687838,,,,
0500000US24510,24510,"Baltimore city, Maryland",59.33120523,,,,
0500000US25001,25001,"Barnstable County, Massachusetts",7.483046765,,,,
0500000US25003,25003,"Berkshire County, Massachusetts",31.59374786,,,,
0500000US25005,25005,"Bristol County, Massachusetts",9.834301504,,,,
0500000US25007,25007,"Dukes County, Massachusetts",39.02630783,,,,
0500000US25009,25009,"Essex County, Massachusetts",4.24404468,,,,
0500000US25011,25011,"Franklin County, Massachusetts",54.43170991,,,,
0500000US25013,25013,"Hampden County, Massachusetts",8.570842952,,,,
0500000US25015,25015,"Hampshire County, Massachusetts",27.44369939,,,,
0500000US25017,25017,"Middlesex County, Massachusetts",3.027706351,,,,
0500000US25019,25019,"Nantucket County, Massachusetts",18.8950059,,,,
0500000US25021,25021,"Norfolk County, Massachusetts",59.33120523,,,,
0500000US25023,25023,"Plymouth County, Massachusetts",10.30774733,,,,
0500000US25025,25025,"Suffolk County, Massachusetts",59.33120523,,,,
0500000US25027,25027,"Worcester County, Massachusetts",18.39028642,,,,
0500000US26001,26001,"Alcona County, Michigan",98.92158655,,,,
