GEO.id,GEO.id2,GEO.display-label,NATIVE_PER_3
0500000US19007,19007,"Appanoose County, Iowa",99.20277844
0500000US19009,19009,"Audubon County, Iowa",99.47180099
0500000US19011,19011,"Benton County, Iowa",99.32178429
0500000US19013,19013,"Black Hawk County, Iowa",95.30853762
0500000US19015,19015,"Boone County, Iowa",99.17048597
0500000US19017,19017,"Bremer County, Iowa",98.61037532
0500000US19019,19019,"Buchanan County, Iowa",98.78559863
0500000US19021,19021,"Buena Vista County, Iowa",81.83547081
0500000US19023,19023,"Butler County, Iowa",99.42536416
0500000US19025,19025,"Calhoun County, Iowa",99.42505548
0500000US19027,19027,"Carroll County, Iowa",99.0789665
0500000US19029,19029,"Cass County, Iowa",98.79323032
0500000US19031,19031,"Cedar County, Iowa",99.03129252
0500000US19033,19033,"Cerro Gordo County, Iowa",98.09342011
0500000US19035,19035,"Cherokee County, Iowa",98.89479457
0500000US19037,19037,"Chickasaw County, Iowa",98.35837961
0500000US19039,19039,"Clarke County, Iowa",95.26939655
0500000US19041,19041,"Clay County, Iowa",97.8714398
0500000US19043,19043,"Clayton County, Iowa",98.25339773
0500000US19045,19045,"Clinton County, Iowa",97.80626486
0500000US19047,19047,"Crawford County, Iowa",87.11453744
0500000US19049,19049,"Dallas County, Iowa",92.64273888
0500000US19051,19051,"Davis County, Iowa",99.38229238
0500000US19053,19053,"Decatur County, Iowa",98.26645654
0500000US19055,19055,"Delaware County, Iowa",98.90329582
0500000US19057,19057,"Des Moines County, Iowa",98.50278552
0500000US19059,19059,"Dickinson County, Iowa",99.16308128
0500000US19061,19061,"Dubuque County, Iowa",97.51944612
0500000US19063,19063,"Emmet County, Iowa",95.79509932
0500000US19065,19065,"Fayette County, Iowa",98.75661761
0500000US19067,19067,"Floyd County, Iowa",98.54205607
0500000US19069,19069,"Franklin County, Iowa",96.60596816
0500000US19071,19071,"Fremont County, Iowa",99.01491697
0500000US19073,19073,"Greene County, Iowa",98.73555701
0500000US19075,19075,"Grundy County, Iowa",99.57282179
0500000US19077,19077,"Guthrie County, Iowa",98.72439479
0500000US19079,19079,"Hamilton County, Iowa",96.30646532
0500000US19081,19081,"Hancock County, Iowa",98.21492968
0500000US19083,19083,"Hardin County, Iowa",96.91830047
0500000US19085,19085,"Harrison County, Iowa",99.06684178
0500000US19087,19087,"Henry County, Iowa",96.99701195
0500000US19089,19089,"Howard County, Iowa",99.31535707
0500000US19091,19091,"Humboldt County, Iowa",97.76721108
0500000US19093,19093,"Ida County, Iowa",99.12317918
0500000US19095,19095,"Iowa County, Iowa",98.690651
0500000US19097,19097,"Jackson County, Iowa",99.17739628
0500000US19099,19099,"Jasper County, Iowa",99.01159941
0500000US19101,19101,"Jefferson County, Iowa",86.22820187
0500000US19103,19103,"Johnson County, Iowa",89.91078344
0500000US19105,19105,"Jones County, Iowa",98.5311284
0500000US19107,19107,"Keokuk County, Iowa",99.31007677
0500000US19109,19109,"Kossuth County, Iowa",98.77617801
0500000US19111,19111,"Lee County, Iowa",98.42517459
0500000US19113,19113,"Linn County, Iowa",96.75867799
0500000US19115,19115,"Louisa County, Iowa",90.84375832
0500000US19117,19117,"Lucas County, Iowa",96.52960715
0500000US19119,19119,"Lyon County, Iowa",98.61810117
0500000US19121,19121,"Madison County, Iowa",98.42111992
0500000US19123,19123,"Mahaska County, Iowa",98.04875871
0500000US19125,19125,"Marion County, Iowa",97.39533205
0500000US19127,19127,"Marshall County, Iowa",87.73497388
0500000US19129,19129,"Mills County, Iowa",99.25985735
0500000US19131,19131,"Mitchell County, Iowa",99.38673109
0500000US19133,19133,"Monona County, Iowa",99.05369718
0500000US19135,19135,"Monroe County, Iowa",97.71307173
0500000US19137,19137,"Montgomery County, Iowa",98.43287148
0500000US19139,19139,"Muscatine County, Iowa",93.75480624
0500000US19141,19141,"O'Brien County, Iowa",97.27504967
0500000US19143,19143,"Osceola County, Iowa",95.79777814
0500000US19145,19145,"Page County, Iowa",97.899106
0500000US19147,19147,"Palo Alto County, Iowa",97.61077324
0500000US19149,19149,"Plymouth County, Iowa",97.48521305
0500000US19151,19151,"Pocahontas County, Iowa",97.50245545
0500000US19153,19153,"Polk County, Iowa",91.32522343
0500000US19155,19155,"Pottawattamie County, Iowa",96.46830378
0500000US19157,19157,"Poweshiek County, Iowa",96.82972467
0500000US19159,19159,"Ringgold County, Iowa",99.30843707
0500000US19161,19161,"Sac County, Iowa",99.12879913
0500000US19163,19163,"Scott County, Iowa",96.32751744
0500000US19165,19165,"Shelby County, Iowa",97.91527685
0500000US19167,19167,"Sioux County, Iowa",93.82769712
0500000US19169,19169,"Story County, Iowa",91.12901502
0500000US19171,19171,"Tama County, Iowa",96.8762515
0500000US19173,19173,"Taylor County, Iowa",96.60389506
0500000US19175,19175,"Union County, Iowa",98.29025845
0500000US19177,19177,"Van Buren County, Iowa",99.01776103
0500000US19179,19179,"Wapello County, Iowa",92.21860399
0500000US19181,19181,"Warren County, Iowa",98.80106012
0500000US19183,19183,"Washington County, Iowa",97.21124586
0500000US19185,19185,"Wayne County, Iowa",99.42042607
0500000US19187,19187,"Webster County, Iowa",97.53318139
0500000US19189,19189,"Winnebago County, Iowa",97.82362917
0500000US19191,19191,"Winneshiek County, Iowa",97.90270063
0500000US19193,19193,"Woodbury County, Iowa",91.07285672
0500000US19195,19195,"Worth County, Iowa",99.25955309
0500000US19197,19197,"Wright County, Iowa",94.99845393
0500000US20001,20001,"Allen County, Kansas",99.35784726
0500000US20003,20003,"Anderson County, Kansas",99.51874367
0500000US20005,20005,"Atchison County, Kansas",98.93585042
0500000US20007,20007,"Barber County, Kansas",98.6163522
0500000US20009,20009,"Barton County, Kansas",95.07281288
0500000US20011,20011,"Bourbon County, Kansas",98.32568188
0500000US20013,20013,"Brown County, Kansas",98.91700405
0500000US20015,20015,"Butler County, Kansas",97.40967137
0500000US20017,20017,"Chase County, Kansas",98.23659074
0500000US20019,20019,"Chautauqua County, Kansas",99.6875
0500000US20021,20021,"Cherokee County, Kansas",98.63020237
0500000US20023,20023,"Cheyenne County, Kansas",97.0917226
0500000US20025,20025,"Clark County, Kansas",94.82517483
0500000US20027,20027,"Clay County, Kansas",98.58686617
0500000US20029,20029,"Cloud County, Kansas",97.44083949
0500000US20031,20031,"Coffey County, Kansas",98.88862615
0500000US20033,20033,"Comanche County, Kansas",97.56218905
0500000US20035,20035,"Cowley County, Kansas",96.37739405
0500000US20037,20037,"Crawford County, Kansas",96.32607368
0500000US20039,20039,"Decatur County, Kansas",99.07056799
0500000US20041,20041,"Dickinson County, Kansas",98.48841976
0500000US20043,20043,"Doniphan County, Kansas",99.36378674
0500000US20045,20045,"Douglas County, Kansas",93.07453443
0500000US20047,20047,"Edwards County, Kansas",87.6964226
0500000US20049,20049,"Elk County, Kansas",98.21095788
0500000US20051,20051,"Ellis County, Kansas",96.41982548
0500000US20053,20053,"Ellsworth County, Kansas",98.3775351
0500000US20055,20055,"Finney County, Kansas",78.68742089
0500000US20057,20057,"Ford County, Kansas",72.32240595
0500000US20059,20059,"Franklin County, Kansas",98.59433852
0500000US20061,20061,"Geary County, Kansas",92.78821323
0500000US20063,20063,"Gove County, Kansas",98.7202925
0500000US20065,20065,"Graham County, Kansas",98.03316622
0500000US20067,20067,"Grant County, Kansas",81.97287615
0500000US20069,20069,"Gray County, Kansas",90.48639736
0500000US20071,20071,"Greeley County, Kansas",92.15686275
0500000US20073,20073,"Greenwood County, Kansas",99.56202096
0500000US20075,20075,"Hamilton County, Kansas",82.21191029
0500000US20077,20077,"Harper County, Kansas",98.32793039
0500000US20079,20079,"Harvey County, Kansas",95.02511842
0500000US20081,20081,"Haskell County, Kansas",80.82324455
0500000US20083,20083,"Hodgeman County, Kansas",94.73955647
0500000US20085,20085,"Jackson County, Kansas",99.12686567
0500000US20087,20087,"Jefferson County, Kansas",99.42321939
0500000US20089,20089,"Jewell County, Kansas",98.81500987
0500000US20091,20091,"Johnson County, Kansas",91.74491103
0500000US20093,20093,"Kearny County, Kansas",88.10728745
0500000US20095,20095,"Kingman County, Kansas",98.88318357
0500000US20097,20097,"Kiowa County, Kansas",95.62302839
0500000US20099,20099,"Labette County, Kansas",98.91676169
0500000US20101,20101,"Lane County, Kansas",98.38709677
0500000US20103,20103,"Leavenworth County, Kansas",96.71596763
0500000US20105,20105,"Lincoln County, Kansas",98.35129994
0500000US20107,20107,"Linn County, Kansas",99.58018472
0500000US20109,20109,"Logan County, Kansas",98.10239885
0500000US20111,20111,"Lyon County, Kansas",89.89600143
0500000US20113,20113,"McPherson County, Kansas",98.331738
0500000US20115,20115,"Marion County, Kansas",98.51912124
0500000US20117,20117,"Marshall County, Kansas",99.27036482
0500000US20119,20119,"Meade County, Kansas",90.85101529
0500000US20121,20121,"Miami County, Kansas",98.99657367
0500000US20123,20123,"Mitchell County, Kansas",98.33227446
0500000US20125,20125,"Montgomery County, Kansas",96.86110461
0500000US20127,20127,"Morris County, Kansas",98.8
0500000US20129,20129,"Morton County, Kansas",88.63490019
0500000US20131,20131,"Nemaha County, Kansas",98.99596417
0500000US20133,20133,"Neosho County, Kansas",98.29507398
0500000US20135,20135,"Ness County, Kansas",95.54761131
0500000US20137,20137,"Norton County, Kansas",97.58497317
0500000US20139,20139,"Osage County, Kansas",99.29726368
0500000US20141,20141,"Osborne County, Kansas",98.54574299
0500000US20143,20143,"Ottawa County, Kansas",98.92526455
0500000US20145,20145,"Pawnee County, Kansas",97.01924468
0500000US20147,20147,"Phillips County, Kansas",98.94564625
0500000US20149,20149,"Pottawatomie County, Kansas",97.48066298
0500000US20151,20151,"Pratt County, Kansas",96.98120957
0500000US20153,20153,"Rawlins County, Kansas",96.54223969
0500000US20155,20155,"Reno County, Kansas",97.26810078
0500000US20157,20157,"Republic County, Kansas",99.10528506
0500000US20159,20159,"Rice County, Kansas",96.36508888
0500000US20161,20161,"Riley County, Kansas",92.55551705
0500000US20163,20163,"Rooks County, Kansas",98.534516
0500000US20165,20165,"Rush County, Kansas",98.8379397
0500000US20167,20167,"Russell County, Kansas",99.01259302
0500000US20169,20169,"Saline County, Kansas",94.32313627
0500000US20171,20171,"Scott County, Kansas",92.69480519
0500000US20173,20173,"Sedgwick County, Kansas",91.39476713
0500000US20175,20175,"Seward County, Kansas",69.67431469
0500000US20177,20177,"Shawnee County, Kansas",95.45505392
0500000US20179,20179,"Sheridan County, Kansas",97.82694587
0500000US20181,20181,"Sherman County, Kansas",98.69507763
0500000US20183,20183,"Smith County, Kansas",99.73262032
0500000US20185,20185,"Stafford County, Kansas",93.47222222
0500000US20187,20187,"Stanton County, Kansas",87.90134946
0500000US20189,20189,"Stevens County, Kansas",81.98198198
0500000US20191,20191,"Sumner County, Kansas",99.28927997
0500000US20193,20193,"Thomas County, Kansas",98.1829653
0500000US20195,20195,"Trego County, Kansas",98.91562182
0500000US20197,20197,"Wabaunsee County, Kansas",99.49978562
0500000US20199,20199,"Wallace County, Kansas",98.11912226
0500000US20201,20201,"Washington County, Kansas",97.36194161
0500000US20203,20203,"Wichita County, Kansas",84.52813067
0500000US20205,20205,"Wilson County, Kansas",98.43284406
0500000US20207,20207,"Woodson County, Kansas",99.28371224
0500000US20209,20209,"Wyandotte County, Kansas",84.67345746
0500000US21001,21001,"Adair County, Kentucky",98.71101209
0500000US21003,21003,"Allen County, Kentucky",98.83075411
0500000US21005,21005,"Anderson County, Kentucky",99.09011534
0500000US21007,21007,"Ballard County, Kentucky",98.15891473
0500000US21009,21009,"Barren County, Kentucky",98.24810716
0500000US21011,21011,"Bath County, Kentucky",99.24862247
0500000US21013,21013,"Bell County, Kentucky",99.56350626
0500000US21015,21015,"Boone County, Kentucky",94.95012719
0500000US21017,21017,"Bourbon County, Kentucky",95.09818618
0500000US21019,21019,"Boyd County, Kentucky",98.96968334
0500000US21021,21021,"Boyle County, Kentucky",97.67592215
0500000US21023,21023,"Bracken County, Kentucky",99.19287834
0500000US21025,21025,"Breathitt County, Kentucky",99.58060481
0500000US21027,21027,"Breckinridge County, Kentucky",99.67598824
0500000US21029,21029,"Bullitt County, Kentucky",99.01768428
0500000US21031,21031,"Butler County, Kentucky",98.73003506
0500000US21033,21033,"Caldwell County, Kentucky",99.95322002
0500000US21035,21035,"Calloway County, Kentucky",94.34997113
0500000US21037,21037,"Campbell County, Kentucky",97.60699645
0500000US21039,21039,"Carlisle County, Kentucky",99.03691814
0500000US21041,21041,"Carroll County, Kentucky",95.95567867
0500000US21043,21043,"Carter County, Kentucky",99.29371295
0500000US21045,21045,"Casey County, Kentucky",98.75893193
0500000US21047,21047,"Christian County, Kentucky",96.97406923
0500000US21049,21049,"Clark County, Kentucky",98.47996186
0500000US21051,21051,"Clay County, Kentucky",99.16901408
0500000US21053,21053,"Clinton County, Kentucky",98.89085198
0500000US21055,21055,"Crittenden County, Kentucky",99.38191282
0500000US21057,21057,"Cumberland County, Kentucky",99.35360658
0500000US21059,21059,"Daviess County, Kentucky",97.74174162
0500000US21061,21061,"Edmonson County, Kentucky",98.86823627
0500000US21063,21063,"Elliott County, Kentucky",99.79288026
0500000US21065,21065,"Estill County, Kentucky",99.8065764
0500000US21067,21067,"Fayette County, Kentucky",91.1740284
0500000US21069,21069,"Fleming County, Kentucky",99.75247525
0500000US21071,21071,"Floyd County, Kentucky",99.4074879
0500000US21073,21073,"Franklin County, Kentucky",96.73952348
0500000US21075,21075,"Fulton County, Kentucky",99.45499844
0500000US21077,21077,"Gallatin County, Kentucky",96.79000817
0500000US21079,21079,"Garrard County, Kentucky",98.41540999
0500000US21081,21081,"Grant County, Kentucky",98.67855695
0500000US21083,21083,"Graves County, Kentucky",96.76817236
0500000US21085,21085,"Grayson County, Kentucky",99.32694896
0500000US21087,21087,"Green County, Kentucky",98.81603731
0500000US21089,21089,"Greenup County, Kentucky",99.25158319
0500000US21091,21091,"Hancock County, Kentucky",99.5039797
0500000US21093,21093,"Hardin County, Kentucky",95.71650438
0500000US21095,21095,"Harlan County, Kentucky",99.38732394
0500000US21097,21097,"Harrison County, Kentucky",98.36979837
0500000US21099,21099,"Hart County, Kentucky",98.97510981
0500000US21101,21101,"Henderson County, Kentucky",98.69385292
0500000US21103,21103,"Henry County, Kentucky",98.59592365
0500000US21105,21105,"Hickman County, Kentucky",99.34322034
0500000US21107,21107,"Hopkins County, Kentucky",99.04768047
0500000US21109,21109,"Jackson County, Kentucky",99.63315116
0500000US21111,21111,"Jefferson County, Kentucky",93.29976224
0500000US21113,21113,"Jessamine County, Kentucky",95.84724209
0500000US21115,21115,"Johnson County, Kentucky",99.5503212
0500000US21117,21117,"Kenton County, Kentucky",97.52710006
0500000US21119,21119,"Knott County, Kentucky",99.61875
0500000US21121,21121,"Knox County, Kentucky",99.31151561
0500000US21123,21123,"Larue County, Kentucky",98.26842886
0500000US21125,21125,"Laurel County, Kentucky",98.72136031
0500000US21127,21127,"Lawrence County, Kentucky",98.78642311
0500000US21129,21129,"Lee County, Kentucky",99.33979492
0500000US21131,21131,"Leslie County, Kentucky",99.84541239
0500000US21133,21133,"Letcher County, Kentucky",99.31139369
0500000US21135,21135,"Lewis County, Kentucky",99.724438
0500000US21137,21137,"Lincoln County, Kentucky",99.6652788
0500000US21139,21139,"Livingston County, Kentucky",99.41451991
0500000US21141,21141,"Logan County, Kentucky",98.89017169
0500000US21143,21143,"Lyon County, Kentucky",98.60747441
0500000US21145,21145,"McCracken County, Kentucky",97.59662427
0500000US21147,21147,"McCreary County, Kentucky",99.32781512
0500000US21149,21149,"McLean County, Kentucky",98.96842105
0500000US21151,21151,"Madison County, Kentucky",97.81448776
0500000US21153,21153,"Magoffin County, Kentucky",99.63787657
0500000US21155,21155,"Marion County, Kentucky",98.11330324
0500000US21157,21157,"Marshall County, Kentucky",99.08918893
0500000US21159,21159,"Martin County, Kentucky",99.41413981
0500000US21161,21161,"Mason County, Kentucky",99.48543016
0500000US21163,21163,"Meade County, Kentucky",98.28510551
0500000US21165,21165,"Menifee County, Kentucky",98.28157023
0500000US21167,21167,"Mercer County, Kentucky",97.75091369
0500000US21169,21169,"Metcalfe County, Kentucky",99.17876815
0500000US21171,21171,"Monroe County, Kentucky",97.85415699
0500000US21173,21173,"Montgomery County, Kentucky",98.86259064
0500000US21175,21175,"Morgan County, Kentucky",99.33720584
0500000US21177,21177,"Muhlenberg County, Kentucky",99.61033569
0500000US21179,21179,"Nelson County, Kentucky",98.84211471
0500000US21181,21181,"Nicholas County, Kentucky",99.46289753
0500000US21183,21183,"Ohio County, Kentucky",98.4624974
0500000US21185,21185,"Oldham County, Kentucky",96.51791805
0500000US21187,21187,"Owen County, Kentucky",99.4865092
0500000US21189,21189,"Owsley County, Kentucky",99.74003466
0500000US21191,21191,"Pendleton County, Kentucky",99.70373433
0500000US21193,21193,"Perry County, Kentucky",99.06565386
0500000US21195,21195,"Pike County, Kentucky",99.19601476
0500000US21197,21197,"Powell County, Kentucky",98.88326504
0500000US21199,21199,"Pulaski County, Kentucky",98.33582148
0500000US21201,21201,"Robertson County, Kentucky",100
0500000US21203,21203,"Rockcastle County, Kentucky",99.77570535
0500000US21205,21205,"Rowan County, Kentucky",98.74618773
0500000US21207,21207,"Russell County, Kentucky",98.4832192
0500000US21209,21209,"Scott County, Kentucky",96.78145801
0500000US21211,21211,"Shelby County, Kentucky",93.26710318
0500000US21213,21213,"Simpson County, Kentucky",98.79688206
0500000US21215,21215,"Spencer County, Kentucky",98.97593446
0500000US21217,21217,"Taylor County, Kentucky",98.43156084
0500000US21219,21219,"Todd County, Kentucky",97.39699776
0500000US21221,21221,"Trigg County, Kentucky",98.73684211
0500000US21223,21223,"Trimble County, Kentucky",99.49903222
0500000US21225,21225,"Union County, Kentucky",99.06196327
0500000US21227,21227,"Warren County, Kentucky",91.05086171
0500000US21229,21229,"Washington County, Kentucky",97.68261965
0500000US21231,21231,"Wayne County, Kentucky",98.92035827
0500000US21233,21233,"Webster County, Kentucky",97.33473085
0500000US21235,21235,"Whitley County, Kentucky",99.29038386
0500000US21237,21237,"Wolfe County, Kentucky",100
0500000US21239,21239,"Woodford County, Kentucky",95.4141486
0500000US22001,22001,"Acadia Parish, Louisiana",98.54897608
0500000US22003,22003,"Allen Parish, Louisiana",96.82688185
0500000US22005,22005,"Ascension Parish, Louisiana",97.01668148
0500000US22007,22007,"Assumption Parish, Louisiana",98.75959578
0500000US22009,22009,"Avoyelles Parish, Louisiana",98.90792239
0500000US22011,22011,"Beauregard Parish, Louisiana",97.53716319
0500000US22013,22013,"Bienville Parish, Louisiana",99.68519711
0500000US22015,22015,"Bossier Parish, Louisiana",95.50416116
0500000US22017,22017,"Caddo Parish, Louisiana",97.86568371
0500000US22019,22019,"Calcasieu Parish, Louisiana",97.48273239
0500000US22021,22021,"Caldwell Parish, Louisiana",98.66866867
0500000US22023,22023,"Cameron Parish, Louisiana",97.39039666
0500000US22025,22025,"Catahoula Parish, Louisiana",98.731336
0500000US22027,22027,"Claiborne Parish, Louisiana",99.27279284
0500000US22029,22029,"Concordia Parish, Louisiana",99.49630789
0500000US22031,22031,"De Soto Parish, Louisiana",98.83552754
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",94.84562279
0500000US22035,22035,"East Carroll Parish, Louisiana",99.45340621
0500000US22037,22037,"East Feliciana Parish, Louisiana",99.43087384
0500000US22039,22039,"Evangeline Parish, Louisiana",97.66642976
0500000US22041,22041,"Franklin Parish, Louisiana",99.7810219
0500000US22043,22043,"Grant Parish, Louisiana",96.74447724
0500000US22045,22045,"Iberia Parish, Louisiana",96.23197814
0500000US22047,22047,"Iberville Parish, Louisiana",99.34996539
0500000US22049,22049,"Jackson Parish, Louisiana",99.06263579
0500000US22051,22051,"Jefferson Parish, Louisiana",87.89083688
0500000US22053,22053,"Jefferson Davis Parish, Louisiana",99.27785201
0500000US22055,22055,"Lafayette Parish, Louisiana",95.755594
0500000US22057,22057,"Lafourche Parish, Louisiana",96.74990254
0500000US22059,22059,"LaSalle Parish, Louisiana",97.2078663
0500000US22061,22061,"Lincoln Parish, Louisiana",95.86474899
0500000US22063,22063,"Livingston Parish, Louisiana",98.0895714
0500000US22065,22065,"Madison Parish, Louisiana",99.48622926
0500000US22067,22067,"Morehouse Parish, Louisiana",99.48171183
0500000US22069,22069,"Natchitoches Parish, Louisiana",98.65751335
0500000US22071,22071,"Orleans Parish, Louisiana",94.08979184
0500000US22073,22073,"Ouachita Parish, Louisiana",98.38607168
0500000US22075,22075,"Plaquemines Parish, Louisiana",94.3472181
0500000US22077,22077,"Pointe Coupee Parish, Louisiana",98.4709752
0500000US22079,22079,"Rapides Parish, Louisiana",97.12686708
0500000US22081,22081,"Red River Parish, Louisiana",99.35505771
0500000US22083,22083,"Richland Parish, Louisiana",99.70640612
0500000US22085,22085,"Sabine Parish, Louisiana",98.47822501
0500000US22087,22087,"St. Bernard Parish, Louisiana",94.69177283
0500000US22089,22089,"St. Charles Parish, Louisiana",96.30692072
0500000US22091,22091,"St. Helena Parish, Louisiana",99.13107783
0500000US22093,22093,"St. James Parish, Louisiana",99.2886836
0500000US22095,22095,"St. John the Baptist Parish, Louisiana",96.84336858
0500000US22097,22097,"St. Landry Parish, Louisiana",99.02168323
0500000US22099,22099,"St. Martin Parish, Louisiana",98.24379776
0500000US22101,22101,"St. Mary Parish, Louisiana",95.29574671
0500000US22103,22103,"St. Tammany Parish, Louisiana",96.52206124
0500000US22105,22105,"Tangipahoa Parish, Louisiana",97.88183542
0500000US22107,22107,"Tensas Parish, Louisiana",99.55037809
0500000US22109,22109,"Terrebonne Parish, Louisiana",96.49465151
0500000US22111,22111,"Union Parish, Louisiana",97.95854968
0500000US22113,22113,"Vermilion Parish, Louisiana",97.29149044
0500000US22115,22115,"Vernon Parish, Louisiana",96.02675509
0500000US22117,22117,"Washington Parish, Louisiana",98.45562334
0500000US22119,22119,"Webster Parish, Louisiana",99.18999434
0500000US22121,22121,"West Baton Rouge Parish, Louisiana",98.44339049
0500000US22123,22123,"West Carroll Parish, Louisiana",99.05709796
0500000US22125,22125,"West Feliciana Parish, Louisiana",99.44858904
0500000US22127,22127,"Winn Parish, Louisiana",99.75765735
0500000US23001,23001,"Androscoggin County, Maine",97.13761605
0500000US23003,23003,"Aroostook County, Maine",95.40318549
0500000US23005,23005,"Cumberland County, Maine",93.90253706
0500000US23007,23007,"Franklin County, Maine",97.70738767
0500000US23009,23009,"Hancock County, Maine",97.04892239
0500000US23011,23011,"Kennebec County, Maine",97.59065989
0500000US23013,23013,"Knox County, Maine",97.17040506
0500000US23015,23015,"Lincoln County, Maine",96.9229418
0500000US23017,23017,"Oxford County, Maine",98.13134567
0500000US23019,23019,"Penobscot County, Maine",97.35982846
0500000US23021,23021,"Piscataquis County, Maine",98.44952203
0500000US23023,23023,"Sagadahoc County, Maine",97.61199134
0500000US23025,23025,"Somerset County, Maine",98.43922679
0500000US23027,23027,"Waldo County, Maine",97.52924877
0500000US23029,23029,"Washington County, Maine",96.52076667
0500000US23031,23031,"York County, Maine",96.84197875
0500000US24001,24001,"Allegany County, Maryland",97.67365974
0500000US24003,24003,"Anne Arundel County, Maryland",91.89003746
0500000US24005,24005,"Baltimore County, Maryland",88.4815647
0500000US24009,24009,"Calvert County, Maryland",97.24016246
0500000US24011,24011,"Caroline County, Maryland",95.99216191
0500000US24013,24013,"Carroll County, Maryland",96.35579656
0500000US24015,24015,"Cecil County, Maryland",97.03805414
0500000US24017,24017,"Charles County, Maryland",94.26594394
0500000US24019,24019,"Dorchester County, Maryland",96.02569619
0500000US24021,24021,"Frederick County, Maryland",90.30338936
0500000US24023,24023,"Garrett County, Maryland",98.4536947
0500000US24025,24025,"Harford County, Maryland",94.640232
0500000US24027,24027,"Howard County, Maryland",80.86217385
0500000US24029,24029,"Kent County, Maryland",96.22044873
0500000US24031,24031,"Montgomery County, Maryland",67.44588396
0500000US24033,24033,"Prince George's County, Maryland",78.77356589
0500000US24035,24035,"Queen Anne's County, Maryland",96.4382716
0500000US24037,24037,"St. Mary's County, Maryland",95.59271626
0500000US24039,24039,"Somerset County, Maryland",94.8960739
0500000US24041,24041,"Talbot County, Maryland",94.24852509
0500000US24043,24043,"Washington County, Maryland",94.97286796
0500000US24045,24045,"Wicomico County, Maryland",91.69812813
0500000US24047,24047,"Worcester County, Maryland",95.35899377
0500000US24510,24510,"Baltimore city, Maryland",92.30320634
0500000US25001,25001,"Barnstable County, Massachusetts",93.21214717
0500000US25003,25003,"Berkshire County, Massachusetts",94.43799889
0500000US25005,25005,"Bristol County, Massachusetts",87.68712812
0500000US25007,25007,"Dukes County, Massachusetts",90.32144533
0500000US25009,25009,"Essex County, Massachusetts",84.62824459
0500000US25011,25011,"Franklin County, Massachusetts",95.13521871
0500000US25013,25013,"Hampden County, Massachusetts",91.12064969
0500000US25015,25015,"Hampshire County, Massachusetts",92.08069222
0500000US25017,25017,"Middlesex County, Massachusetts",80.16144041
0500000US25019,25019,"Nantucket County, Massachusetts",83.67752937
0500000US25021,25021,"Norfolk County, Massachusetts",84.00979467
0500000US25023,25023,"Plymouth County, Massachusetts",91.71479567
0500000US25025,25025,"Suffolk County, Massachusetts",71.61423024
0500000US25027,25027,"Worcester County, Massachusetts",88.41818395
0500000US26001,26001,"Alcona County, Michigan",98.36018957
0500000US26003,26003,"Alger County, Michigan",99.19797383
0500000US26005,26005,"Allegan County, Michigan",96.72890984
0500000US26007,26007,"Alpena County, Michigan",98.68928031
0500000US26009,26009,"Antrim County, Michigan",98.07882409
0500000US26011,26011,"Arenac County, Michigan",99.2219917
0500000US26013,26013,"Baraga County, Michigan",98.43498274
0500000US26015,26015,"Barry County, Michigan",98.61362368
0500000US26017,26017,"Bay County, Michigan",98.61009578
0500000US26019,26019,"Benzie County, Michigan",98.59494179
0500000US26021,26021,"Berrien County, Michigan",93.8643011
0500000US26023,26023,"Branch County, Michigan",97.45801492
0500000US26025,26025,"Calhoun County, Michigan",96.72379257
0500000US26027,26027,"Cass County, Michigan",98.51593779
0500000US26029,26029,"Charlevoix County, Michigan",98.20922936
0500000US26031,26031,"Cheboygan County, Michigan",98.84390814
0500000US26033,26033,"Chippewa County, Michigan",97.28398901
0500000US26035,26035,"Clare County, Michigan",98.64539238
0500000US26037,26037,"Clinton County, Michigan",97.11462194
0500000US26039,26039,"Crawford County, Michigan",98.27275999
0500000US26041,26041,"Delta County, Michigan",98.71159294
0500000US26043,26043,"Dickinson County, Michigan",98.68906658
0500000US26045,26045,"Eaton County, Michigan",96.78145854
0500000US26047,26047,"Emmet County, Michigan",98.255497
0500000US26049,26049,"Genesee County, Michigan",97.66203225
0500000US26051,26051,"Gladwin County, Michigan",99.06670327
0500000US26053,26053,"Gogebic County, Michigan",98.66658241
0500000US26055,26055,"Grand Traverse County, Michigan",97.72431513
0500000US26057,26057,"Gratiot County, Michigan",98.54338794
0500000US26059,26059,"Hillsdale County, Michigan",99.12079345
0500000US26061,26061,"Houghton County, Michigan",95.43098745
0500000US26063,26063,"Huron County, Michigan",98.51966553
0500000US26065,26065,"Ingham County, Michigan",91.26568392
0500000US26067,26067,"Ionia County, Michigan",98.55613137
0500000US26069,26069,"Iosco County, Michigan",97.71268848
0500000US26071,26071,"Iron County, Michigan",98.33145042
0500000US26073,26073,"Isabella County, Michigan",96.69586382
0500000US26075,26075,"Jackson County, Michigan",98.42325002
0500000US26077,26077,"Kalamazoo County, Michigan",95.31843958
0500000US26079,26079,"Kalkaska County, Michigan",98.61868833
0500000US26081,26081,"Kent County, Michigan",92.16595191
0500000US26083,26083,"Keweenaw County, Michigan",98.95359418
0500000US26085,26085,"Lake County, Michigan",98.79222825
0500000US26087,26087,"Lapeer County, Michigan",97.24599082
0500000US26089,26089,"Leelanau County, Michigan",96.94561823
0500000US26091,26091,"Lenawee County, Michigan",98.02632909
